0,0,1,0,2,1352.37,1,1,0,0,1,1,1,1,3934.91,12394.3,11214.7,1,1,1,1,0,0.135964,-1,0
1,0,1,1,2,753.622,1,1,0,0,1,1,1,1,7987.37,17554.4,9496.85,1,1,1,1,0,0.182135,-1,0
1,0,1,1,2,1982.17,1,1,0,0,1,1,1,1,8067.11,16783.1,9850.12,1,1,1,1,0,0.112305,-1,0
4,0,1,4,2,1516.92,1,1,0,0,1,1,1,1,8384.43,17125,9803.15,1,1,1,1,0,0.128378,-1,0
4,0,1,4,3,1808.24,1,1,0,0,1,1,1,1,2993.61,12838.2,10870.3,1,1,1,1,0,0.117582,-1,0
5,0,1,5,3,2022.21,1,1,0,0,1,1,1,1,8366.11,17113.1,9788.89,1,1,1,1,0,0.111188,-1,0
5,0,1,5,3,1845.95,1,1,0,0,1,1,1,1,5833.95,13639.1,10925.8,1,1,1,1,0,0.116375,-1,0
5,0,1,5,2,1037.96,1,1,0,0,1,1,1,1,2968.35,12833.7,10896,1,1,1,1,0,0.155196,-1,0
6,0,1,6,2,1969.77,1,1,0,0,1,1,1,1,8371.12,17125.1,9810.72,1,1,1,1,0,0.112658,-1,0
6,0,1,6,2,1254.49,1,1,0,0,1,1,1,1,6814.42,11235.7,11154,1,1,1,1,0,0.141168,-1,0
6,0,1,6,3,1834.11,1,1,0,0,1,1,1,1,2984.29,12835.1,10837.1,1,1,1,1,0,0.11675,-1,0
7,0,1,7,2,1950.71,1,1,0,0,1,1,1,1,8366.7,17122.2,9811.28,1,1,1,1,0,0.113207,-1,0
7,0,1,7,3,1924.22,1,1,0,0,1,1,1,1,6909.63,18385.6,9621.69,1,1,1,1,0,0.113984,-1,0
8,0,1,8,2,1556.29,1,1,0,0,1,1,1,1,8368.29,17102.6,9755.82,1,1,1,1,0,0.126743,-1,0
8,0,1,8,3,1819.9,1,1,0,0,1,1,1,1,5844.2,13633.2,10908.2,1,1,1,1,0,0.117205,-1,0
9,0,1,9,3,2107.73,1,1,0,0,1,1,1,1,8361.35,17103.1,9789.25,1,1,1,1,0,0.108909,-1,0
9,0,1,9,2,1758.39,1,1,0,0,1,1,1,1,2972.76,12817.4,10830.5,1,1,1,1,0,0.119237,-1,0
10,0,1,10,2,1823.74,1,1,0,0,1,1,1,1,8385.33,17110.7,9786.47,1,1,1,1,0,0.117082,-1,0
11,0,1,11,3,2172,1,1,0,0,1,1,1,1,8381.67,17108.4,9825.66,1,1,1,1,0,0.107285,-1,0
11,0,1,11,2,1208.2,1,1,0,0,1,1,1,1,2983.08,12843.7,10917.5,1,1,1,1,0,0.143847,-1,0
11,0,1,11,3,2181.36,1,1,0,0,1,1,1,1,2084.36,16397.4,10644.5,1,1,1,1,0,0.107055,-1,0
12,0,1,12,3,2090.3,1,1,0,0,1,1,1,1,8377,17108.4,9849.25,1,1,1,1,0,0.109362,-1,0
12,0,1,12,3,1675.05,1,1,0,0,1,1,1,1,8286.22,14675.4,10222.9,1,1,1,1,0,0.122168,-1,0
13,0,1,13,2,2040.86,1,1,0,0,1,1,1,1,2093.08,16406.2,10642.6,1,1,1,1,0,0.110678,-1,0
14,0,1,14,2,1419.56,1,1,0,0,1,1,1,1,8280.16,14666.8,10230,1,1,1,1,0,0.132707,-1,0
14,0,1,14,3,2388.17,1,1,0,0,1,1,1,1,2089.61,16386.4,10620.1,1,1,1,1,0,0.102314,-1,0
15,0,1,15,2,1460,1,1,0,0,1,1,1,1,2936.88,16119.6,10679.1,1,1,1,1,0,0.130856,-1,0
20,0,1,20,2,1296.49,1,1,0,0,1,1,1,1,5666.09,11766,10988,1,1,1,1,0,0.138862,-1,0
23,0,1,23,2,1260.4,1,1,0,0,1,1,1,1,5676.08,11782.7,10971.7,1,1,1,1,0,0.140837,-1,0
24,0,1,24,2,1351.05,1,1,0,0,1,1,1,1,8042.1,15368.5,10163.6,1,1,1,1,0,0.13603,-1,0
25,0,1,25,3,1751.43,1,1,0,0,1,1,1,1,2615.48,15504.7,10910.7,1,1,1,1,0,0.119474,-1,0
27,0,1,27,2,1196.27,1,1,0,0,1,1,1,1,8037.99,15363.6,10166.6,1,1,1,1,0,0.144563,-1,0
27,0,1,27,3,1699.96,1,1,0,0,1,1,1,1,2619.91,15507,10960.6,1,1,1,1,0,0.121269,-1,0
29,0,1,29,2,1291.42,1,1,0,0,1,1,1,1,5758.93,11599.2,10837.2,1,1,1,1,0,0.139135,-1,0
30,0,1,30,3,1744.41,1,1,0,0,1,1,1,1,6385.85,14118.1,10820.6,1,1,1,1,0,0.119714,-1,0
30,0,1,30,2,1445.85,1,1,0,0,1,1,1,1,5752.15,11588.3,10825.6,1,1,1,1,0,0.131495,-1,0
31,0,1,31,2,1317.42,1,1,0,0,1,1,1,1,8019.96,15365.9,10138.2,1,1,1,1,0,0.137755,-1,0
32,0,1,32,3,2441.02,1,1,0,0,1,1,1,1,6872.43,18438,9115.93,1,1,1,1,0,0.101201,-1,0
32,0,1,32,2,1294.56,1,1,0,0,1,1,1,1,5792.64,11572.1,10636.9,1,1,1,1,0,0.138966,-1,0
