0,0,1,0,2,1189.99,1,1,0,0,1,1,1,1,8608.81,33278.3,10304.3,1,1,1,1,0,0.144943,-1,0
0,0,1,0,2,1847.63,1,1,0,0,1,1,1,1,1779.36,27376.9,9721.24,1,1,1,1,0,0.116322,-1,0
0,0,1,0,2,1331.52,1,1,0,0,1,1,1,1,1451.51,31337.5,10026.7,1,1,1,1,0,0.137024,-1,0
1,0,1,1,2,1524.33,1,1,0,0,1,1,1,1,1792.81,27372.1,9710.35,1,1,1,1,0,0.128065,-1,0
1,0,1,1,2,1211.99,1,1,0,0,1,1,1,1,1429.84,31320.3,9960.45,1,1,1,1,0,0.143622,-1,0
2,0,1,2,2,1596.26,1,1,0,0,1,1,1,1,2747.93,28453,9958.29,1,1,1,1,0,0.125146,-1,0
2,0,1,2,2,1778.14,1,1,0,0,1,1,1,1,1768.68,27389,9664.12,1,1,1,1,0,0.118573,-1,0
2,0,1,2,2,1831.07,1,1,0,0,1,1,1,1,1464.79,31262.1,9977.26,1,1,1,1,0,0.116847,-1,0
3,0,1,3,2,1430.02,1,1,0,0,1,1,1,1,8597.26,33291.3,10312,1,1,1,1,0,0.13222,-1,0
4,0,1,4,2,689.254,1,1,0,0,1,1,1,1,7384.26,28187.6,9612.47,1,1,1,1,0,0.19045,-1,0
4,0,1,4,2,1217.43,1,1,0,0,1,1,1,1,8603.82,33307.7,10373,1,1,1,1,0,0.143301,-1,0
5,0,1,5,2,1494.86,1,1,0,0,1,1,1,1,5726.78,33900.5,10248.6,1,1,1,1,0,0.129321,-1,0
6,0,1,6,2,1230.17,1,1,0,0,1,1,1,1,8587.91,33278.3,10355.8,1,1,1,1,0,0.142557,-1,0
6,0,1,6,2,1269.69,1,1,0,0,1,1,1,1,5728.74,33902,10309.9,1,1,1,1,0,0.140321,-1,0
7,0,1,7,2,2095.44,1,1,0,0,1,1,1,1,6362.06,27263.8,9360.6,1,1,1,1,0,0.109228,-1,0
7,0,1,7,2,1686.24,1,1,0,0,1,1,1,1,8590.61,33284.6,10300.3,1,1,1,1,0,0.121762,-1,0
7,0,1,7,2,1364.14,1,1,0,0,1,1,1,1,5731.21,33911.2,10336.4,1,1,1,1,0,0.135376,-1,0
8,0,1,8,2,2179.06,1,1,0,0,1,1,1,1,3333.85,26465.3,9459.04,1,1,1,1,0,0.107111,-1,0
8,0,1,8,2,1516.71,1,1,0,0,1,1,1,1,2700.1,28809.1,10090.4,1,1,1,1,0,0.128386,-1,0
9,0,1,9,2,2289.56,1,1,0,0,1,1,1,1,3342.55,26462.8,9475.48,1,1,1,1,0,0.104495,-1,0
9,0,1,9,2,1572.3,1,1,0,0,1,1,1,1,2709.78,28803,10067.7,1,1,1,1,0,0.126096,-1,0
10,0,1,10,2,1470.38,1,1,0,0,1,1,1,1,6683.49,33332,10041.9,1,1,1,1,0,0.130393,-1,0
10,0,1,10,3,2114.4,1,1,0,0,1,1,1,1,2690.86,28792.4,10037.9,1,1,1,1,0,0.108737,-1,0
10,0,1,10,2,1171.93,1,1,0,0,1,1,1,1,3511.95,29356.9,10271.3,1,1,1,1,0,0.146056,-1,0
11,0,1,11,2,1354.57,1,1,0,0,1,1,1,1,3776.13,26052,8564.28,1,1,1,1,0,0.135853,-1,0
11,0,1,11,2,1539.2,1,1,0,0,1,1,1,1,5956.71,28730.3,9765.53,1,1,1,1,0,0.127445,-1,0
11,0,1,11,3,2614.56,1,1,0,0,1,1,1,1,4485.18,31817.9,10168.1,1,1,1,1,0,0.0977846,-1,0
11,0,1,11,2,2382.74,1,1,0,0,1,1,1,1,1558.45,27005.6,9618.27,1,1,1,1,0,0.102431,-1,0
12,0,1,12,2,1517.57,1,1,0,0,1,1,1,1,5953.09,28737.1,9776.02,1,1,1,1,0,0.12835,-1,0
12,0,1,12,2,2164.59,1,1,0,0,1,1,1,1,4491.44,31810.1,10187.9,1,1,1,1,0,0.107469,-1,0
14,0,1,14,2,1701.41,1,1,0,0,1,1,1,1,8836.51,29688.8,9615.16,1,1,1,1,0,0.121218,-1,0
15,0,1,15,3,2128.84,1,1,0,0,1,1,1,1,8841.73,29682.6,9595.65,1,1,1,1,0,0.108367,-1,0
16,0,1,16,3,3742.04,1,1,0,0,1,1,1,1,7605.48,33001.7,9639.12,1,1,1,1,0,0.0817364,-1,0
16,0,1,16,2,1682.2,1,1,0,0,1,1,1,1,823.528,31019.4,10048.2,1,1,1,1,0,0.121908,-1,0
17,0,1,17,2,1544.22,1,1,0,0,1,1,1,1,7634.71,28424.6,9460.82,1,1,1,1,0,0.127237,-1,0
17,0,1,17,3,3789.17,1,1,0,0,1,1,1,1,7597.23,32998.4,9603.22,1,1,1,1,0,0.0812265,-1,0
